contentid,title,mapx,mapy,nx,ny
126630,속리산국립공원(경북),127.856908,36.59397401,75,106
127465,속리산국립공원(충북),127.8172192,36.51738483,75,104
3075120,속리산세조길,127.8327561,36.5413296,75,105
2782919,속리산연꽃단지,127.8168025,36.52100386,75,104
129689,속리산조각공원,127.8247015,36.5335609,75,105
2782912,속리산테마파크모노레일,127.8027266,36.49925609,75,104
1958933,속수서원,128.3826116,36.3797387,85,101
2785977,속천항,128.6735535,35.14416987,91,75
128571,속초 설악해맞이공원,128.6084328,38.16288482,87,140
2369002,속초 얼라이브 하트(Alive Heart),128.5172786,38.20550308,86,141
128804,속초 엑스포타워,128.5831286,38.19167542,87,141
250357,속초 조양동 유적,128.5908142,38.18767326,87,141
1993692,속초 하도문쌈채 마을,128.5957784,38.16190135,87,140
2607513,속초관광수산시장 닭강정골목,128.5902609,38.20457128,87,141
128803,속초등대전망대,128.6000931,38.2137204,87,141
2568656,속초설악 삼포비치바이크 고성점,128.5309961,38.31710979,86,144
1799724,속초스파랜드,128.5746012,38.20718734,87,141
2913909,속초시 반려견놀이터,128.5699458,38.21455028,87,141
987582,속초항,128.5941827,38.20892363,87,141
125707,속초해수욕장,128.6019936,38.19057591,87,141
2814180,속초해수욕장 대관람차(속초아이),128.6027491,38.1907759,87,141
2714833,속초해안로,128.5886827,38.22349682,87,142
3056155,손기정체육공원,126.9647226,37.55585246,60,126
2946109,손놀림공방,127.0079541,37.577959,60,127
2733521,손병희 유허지,127.5568721,36.75404743,70,109
2024407,손죽도,127.3571182,34.28180991,68,55
1945394,손지오름,126.8195401,33.45647322,58,37
3007700,손흥민체육공원,127.7777107,37.90183545,73,134
2777956,솔개공원,129.3505076,35.37329556,103,80
2788450,솔개해수욕장,129.3463913,35.37368155,102,80
127142,솔내음 평창 먹을거리촌,128.4645026,37.67225564,85,130
3056157,솔로몬로파크,126.9313276,35.18957028,60,75
741957,솔로몬로파크(대전),127.3998576,36.37831825,68,101
125969,솔뫼성지,126.7859286,36.81995392,57,110
3078304,솔바람공원,126.6174294,37.34980912,54,122
1913089,솔바람다리,128.951303,37.76805119,94,132
128519,솔밭공원,127.2692935,37.01553993,65,115
2769710,솔밭공원,127.4349582,36.64667424,68,107
2912640,솔밭공원,127.8047778,36.44786478,75,103
127522,솔밭관광농원,127.8507794,36.83959295,75,111
3354733,솔밭근린공원,127.0122683,37.65305868,60,129
2775015,솔부엉이 캠핑장,127.6249376,36.97202082,71,114
3060348,솔섬,127.9176296,34.97443652,77,71
2765223,솔오름 (미악산),126.5542194,33.30059452,53,34
3061216,솔찬공원,126.6279112,37.37258999,54,122
3057083,솔향기길 4코스,126.2818353,36.8227421,48,110
3008519,송가인마을,126.1970215,34.44603354,47,59
2932023,송강리 습곡구조,129.0266154,36.48421666,96,104
128618,송계 어촌체험마을,126.3397476,35.15288122,49,74
125834,송계계곡,128.0743245,36.89321035,79,112
1612448,송계당,128.5933142,35.92135302,89,92
126159,송계사(거창),127.7968953,35.83483726,75,89
1956236,송계서원,127.4295055,36.66159465,68,107
1958935,송곡서원,128.8029519,36.00031741,92,93
1956356,송곡서원(서산),126.4121788,36.72695817,50,108
2614642,"송곳봉 (울릉도, 독도 국가지질공원)",130.8510993,37.53258057,126,128
2750723,송공리선착장,126.2270177,34.8477194,47,67
2750733,송공여객선터미널,126.2271732,34.84954697,47,67
126371,송광사(순천),127.275563,35.00219727,66,71
126333,송광사(완주),127.2417794,35.88427463,65,90
319686,송광암,127.1426716,34.45469256,64,59
612042,송교리 횟타운,126.6219728,37.17148821,54,118
2996749,송금체험마을영농조합법인,128.7205921,35.71355109,91,87
125791,송담서원(),128.9292101,37.69296222,93,130
1959839,송담서원(),128.8866211,35.2442542,94,77
1955968,송담서원(),128.3596549,35.6964853,85,87
1959843,송담서원(양산),128.9948622,35.32401947,96,79
2778916,송당 제주살롱,126.782593,33.47104323,57,37
2836910,송당무끈모루,126.7718859,33.45680574,57,37
2769715,송대공원,127.438164,36.72778442,68,109
129166,송대말 등대,129.5115785,35.80804695,105,90
2785713,송대소주상절리 (한탄강 유네스코 세계지질공원),127.2600797,38.2011326,64,141
319687,송덕암(서산),126.579887,36.68514365,53,108
129230,송도,126.0959176,34.51944034,45,60
2767886,송도 도그파크,126.6324764,37.4079443,54,123
2465107,송도 센트럴파크,126.6435981,37.39039931,54,123
2767851,송도 한옥마을,126.6389152,37.3909075,54,123
3061218,송도꽃게거리,126.6530465,37.41715748,54,123
3061256,송도랜드마크시티1호수변공원,126.6101535,37.40732731,54,123
129093,송도마을,129.0151036,35.0679652,97,73
2614725,송도반도 (부산 국가지질공원),129.0195116,35.06596551,97,73
2768205,송도센트럴공원 수상택시선착장,126.6397123,37.39233791,54,123
3029995,송도솔밭도시숲,129.3741449,36.04171794,102,95
2994364,송도스카이파크,129.0204311,35.06139104,97,73
2684738,송도용궁구름다리,129.022017,35.06195767,97,73
2750942,송도항(송도선착장),126.2037123,35.04310529,47,72
126093,송도해변(포항),129.3797529,36.03609091,102,95
1958938,송록서원,128.7209778,36.89352521,90,113
3027780,송림공원,129.1541529,35.15715501,99,75
319691,송림사(칠곡),128.5778694,35.98229861,88,93
2738043,송백자연생태학습원,128.4785383,36.21572026,86,98
319692,송불암(),127.2251056,36.20834016,65,97
2757448,송산그린시티전망대,126.7399894,37.28751295,56,121
3002685,송산목장,126.722086,35.15031008,56,74
2736387,송산사지 근린공원,127.1099733,37.74756612,62,131
129202,송산유원지,126.7361567,35.15871215,56,74
2760809,송상현광장,129.0669242,35.16518861,98,75
129099,송석마을,126.3467135,35.15749192,49,74
128606,송석마을(서천),126.6426974,36.07363713,54,94
127443,송석정,126.9904816,34.93261137,61,69
127344,송석정유원지,126.9896871,34.93713307,61,70
2753934,송석항,126.6199632,36.07706968,54,94
1945592,송아오름,126.2345549,33.32764483,47,34
802320,송악 오돌개마을,126.9565856,36.70997514,60,108
126672,송악산,126.2907751,33.19945153,48,31
2765245,송악산 진지동굴,126.293511,33.19912106,48,31
3013283,송악산둘레길,126.2893195,33.20436208,48,31
2765237,송악산전망대,126.2943831,33.19810452,48,31
750901,송암사,127.0886466,37.6823511,62,129
250376,송암스페이스센터,126.9421862,37.73601721,59,130
1622735,송애당,127.43288,36.36459819,68,101
3075864,송우관광농원 페리아도 워터파크,127.128936,37.82442418,62,132
1627388,송우암수명유허비,126.8569441,35.56644301,58,83
2783747,송운사,129.0928336,35.5471601,98,84
1938168,송월동 동화마을,126.6197312,37.47834423,54,125
1382445,송이도,126.1449561,35.28306327,46,77
129023,송이도마을,126.152064,35.27512817,46,77
2570330,송이밸리자연휴양림,128.621585,38.05441713,88,138
126611,송재 서재필선생 생가와 기념공원,127.1943963,34.95794809,64,70
1829610,송재서재필선생상,126.9556062,37.57450846,59,127
2792699,송전마을,127.7266848,35.41852205,74,80
2789682,송전산촌생태마을,127.7272319,35.42043295,74,80
125704,송전해수욕장,128.6590248,38.09325501,88,139
2675086,송정 박상진호수공원,129.3762043,35.60854184,103,85
126085,송정 솔바람해변,128.0243657,34.72139729,79,65
1059890,송정 자연휴양림,128.4422191,36.02346643,86,94
129597,송정 죽도공원,129.2061339,35.1799562,100,76
250454,송정공원,126.8027594,35.14787005,57,74
2782677,송정공원,129.3544907,35.37028486,103,80
2607147,송정그림마을,126.8311011,36.13728586,58,96
2787482,송정마을,127.5725263,35.19971626,71,75
2785980,송정숲,127.8309196,35.32833962,76,78
128305,송정한솔체험마을,128.0251877,34.72565516,79,65
125694,송정해변(송정해수욕장),128.9380761,37.77686936,93,132
126080,송정해수욕장,129.1996401,35.17871177,100,76
129449,송지 대죽리 조개잡이 체험장,126.5218369,34.35032452,52,57
127874,송지호 해수욕장,128.5265072,38.33150803,86,144
127570,송지호 해안 서낭바위 (강원평화지역 국가지질공원),128.5297348,38.3280946,86,144
925616,송지호관망타워,128.5173718,38.33599066,86,144
3022828,송지호둘레길,128.5176245,38.33629341,86,144
1956238,송천서원,127.4440854,36.73910823,68,109
538011,송천참다래마을,128.1965952,34.93274889,82,70
2703426,송추계곡,126.982822,37.71371776,60,130
127946,송탄 관광특구,127.0537001,37.0796509,61,116
2761745,송파구자원순환공원,127.1243466,37.47091519,62,125
754052,송파나루공원(석촌호수),127.0979729,37.50957134,62,126
126489,송파어린이교통공원 교통안전교육장,127.101739,37.51600678,62,126
129114,송평마을,126.4775525,34.44230517,52,59
588119,송평해변,126.4715782,34.43486424,52,58
2743337,송포항,126.5268652,35.67500841,52,86
2794604,송하마을,127.8383732,35.274843,76,77
1958941,송학서원,128.9669734,36.29403716,95,100
3024577,송해둘레길,128.4802586,35.78031413,87,88
1114598,송현근린공원,126.6398849,37.47922781,54,125
2554145,송현배수지 제수변실과 수도국산 달동네박물관,126.6391489,37.47748078,54,125
1114621,송현배수지제수변실,126.6394266,37.47897228,54,125
2789692,송호리송림,127.6775146,36.13085146,72,96
1959854,송호서원,127.6819414,35.52911709,73,83
1959857,송호서원,128.0145845,35.52002958,79,83
250444,송호영당,126.7956211,35.14988914,57,74
3080434,송호지공원,128.7055191,35.88945315,91,91
127472,쇠꼴마을,126.8732383,37.88251,58,134
598696,쇠머리오름(우도봉),126.9651406,33.49156058,61,38
3029586,쇠목재,128.2025215,35.38763954,82,80
129617,쇠소깍,126.6231007,33.25217874,54,33
3015632,쇠소깍산물관광농원,126.6247171,33.25790035,54,33
2752336,쇠평어린이공원,129.4344036,35.55219372,104,84
2715383,수고당(守孤堂),128.8483793,37.48479024,92,126
1955902,수곡서원,127.5974212,37.43896084,71,124
127219,수국사(서울),126.904768,37.61594996,59,128
264616,수기해변,126.4311772,37.54460265,50,126
2569490,수길원,126.9047717,37.77786999,58,131
3026093,수남유수지생태공원,128.3177227,34.96363925,84,71
127371,수내동가옥(이택구가옥),127.1211633,37.3803062,62,123
319693,수다사(구미),128.1658836,36.28349846,81,99
2788111,수달관찰대,127.5144177,35.19433808,70,75
2782737,수달생태공원,128.637454,34.8249105,90,68
2568548,수달연구센터,127.8420101,38.09841932,74,138
125896,수덕사(예산),126.622317,36.66309137,54,107
125472,수덕산,127.5124067,37.91689543,69,134
1583000,수덕정,127.0993511,36.07040926,62,94
1325945,수도권매립지 야생화단지 드림파크,126.6481593,37.57328924,54,127
2453996,수도박물관,127.0422771,37.53988071,61,126
2768186,수도사,126.693214,37.45674248,55,124
527236,수도사(영천),128.7183582,36.03983913,91,94
128867,수도사(평택),126.8217676,37.00239183,57,114
2369371,수도산자연휴양림,127.9838272,35.89182303,78,91
128071,수도암(고흥),127.3301732,34.62543772,67,63
319696,수도암(곡성),127.1042429,35.29627506,63,77
126189,수도암(),127.9972907,35.86192667,78,90
1610789,수도암(),128.5073942,35.71415544,87,87
125490,수동국민관광지,127.2752385,37.75797346,65,131
125816,수락계곡,127.303842,36.14310177,66,96
579674,수락도,127.4018372,34.48093844,68,60
2932021,수락리 주상절리,128.9346036,36.21561768,95,98
126483,수락산,127.073259,37.68548379,61,129
736370,수락산 당고개지구 공원,127.0758065,37.66875522,61,129
485685,수락산 학림사,127.0773476,37.68213981,61,129
126638,수락폭포,127.4587659,35.34680879,69,79
632059,수레의산자연휴양림,127.6525944,37.03809982,72,115
2015509,수로부인 헌화공원 (남화산 해맞이공원),129.3470008,37.23047087,101,121
1687491,수룡폭포,127.8014998,37.06008334,74,116
2771867,수룡항 포구,126.4821058,36.51619753,51,104
2790011,수륙양용버스투어,126.9022375,36.30500401,59,99
127867,수륙해수욕장,128.439127,34.81927147,87,67
250429,수릉원,128.8764667,35.23471064,94,77
2743328,수리공원,128.8692499,35.26217965,94,77
611491,수리뫼 [한국전통음식체험교육원],129.2083677,35.7525058,100,88
126843,수리사(경기),126.89699,37.35410801,58,122
2751131,수리산 상상마을,126.919435,37.35926892,59,122
125457,수리산도립공원,126.9005398,37.34804766,59,122
1942253,수리조선소길,129.0334902,35.09237948,97,74
127238,수리치골 성지,126.89656,36.52001537,59,104
128296,수림대마을,128.3887602,37.55466224,84,127
2778981,수림사,128.5956169,36.01658116,89,94
1959859,수림서원,128.3385211,35.06109814,85,73
1613853,수만리마애석불,127.2809105,35.94112439,66,91
2754463,수만리생태숲공원,127.0026934,35.08210862,61,73
3015608,수망리 마흐니숲길,126.6914562,33.36121779,56,35
2766491,수목원생활온천,128.522643,35.80827563,88,89
2553685,수목원테마파크(아이스뮤지엄),126.4879352,33.47068856,52,37
1683579,수문동폭포,128.1643849,36.83106637,81,111
2783151,수문항,127.0321187,34.63132648,62,63
126295,수문해수욕장,127.0355099,34.63564272,62,63
126858,수미르공원,129.0381562,35.10200071,97,74
1807162,수미마을,127.6482811,37.51537514,71,126
778296,"수보사(구,광명사)",126.4190406,33.2490453,51,32
127544,수봉공원,126.6633194,37.45989159,54,124
1611914,수봉정사,128.5180494,35.79255788,87,89
2717585,수북로1945,126.8874758,36.27229639,59,99
125942,수북정,126.8905699,36.27542386,59,99
2714826,수산봉(물메오름),126.382836,33.47384765,50,37
2638509,수산제 역사공원,128.7161294,35.38283828,91,80
3011245,수산한못,126.8432276,33.42908496,58,36
2788875,수산항,128.6733934,38.08034568,89,139
2713848,수상한마법학교,128.8791662,37.73050135,92,131
2664187,수생식물학습원,127.5530713,36.39147226,70,101
127010,수선루,127.3558979,35.74508689,67,87
2661541,수선사,127.8702615,35.3992462,76,80
2554990,수성구 관광정보체험센터,128.6875779,35.83153715,90,90
252582,수성당,126.4603582,35.63481742,51,85
2759666,수성당유채꽃,126.4613748,35.63573956,51,85
2733962,수성동계곡,126.9631997,37.58227992,60,127
1115613,수성못 유원지,128.6128735,35.82684186,89,90
3060892,수성못상화동산,128.6206033,35.82941949,89,90
1958956,수성서원,129.4886953,35.96690637,104,93
2732599,수성패밀리파크,128.6743279,35.87009088,90,91
2632744,수승대체험휴양마을,127.8310611,35.75271663,75,88
126877,수심대,127.3951277,36.16376769,68,96
1945208,수악(물오름),126.6094946,33.32466774,54,34
2782766,수안마을,128.9360477,35.23138433,95,77
1958101,수안보온천 관광특구,127.9890334,36.84836114,78,111
3343355,수안보온천 족욕길 (수안보온천 족욕체험장),127.9863755,36.84419491,78,111
2759905,수안사,127.0231081,37.48631714,61,125
1938398,수암골 벽화마을,127.4943001,36.64728356,69,107
2614910,수암골 카페거리,127.4946335,36.64566709,69,107
2044362,수암골전망대,127.4954667,36.64566155,69,107
2702488,수암리 마애삼존불상,127.9874229,37.40916039,77,124
3036140,수암봉,126.8915152,37.36415119,58,122
761264,수암사,127.0849276,37.67632395,62,129
2784361,수암사,128.2279186,35.30753236,83,78
3081008,수암산,126.6592135,36.67114664,54,107
1957426,수암서원,126.7383513,34.69236195,56,64
126781,수양공원 (구 산성공원),128.0936502,35.08414397,80,73
1624958,수어장대,127.1765555,37.47985399,63,125
1624167,수열비,127.5807957,35.70390107,71,86
127771,수영사적공원,129.1145032,35.17069443,99,76
1538234,수옥정관광지,128.0331556,36.81078294,78,111
125837,수옥폭포,128.0285783,36.80683886,78,111
127109,수우도,128.1330728,34.83050644,81,68
2654580,수우원,127.0085454,37.97905396,60,136
250324,수운교도솔천,127.3395758,36.4198652,66,102
127003,수운정,127.2087157,35.66878743,64,86
125977,수운정,128.3535227,36.8598777,84,112
2667588,수원 공방거리,127.0151063,37.27911325,61,120
3033796,수원 구 부국원,127.014626,37.27244457,61,120
2946407,수원 지동벽화마을,127.0240221,37.28400173,61,121
3081123,수원 현충탑,127.036666,37.2594548,61,120
736662,수원 화령전,127.0125703,37.28328216,60,121
125555,수원 화성 ,127.0121147,37.28735113,60,121
486986,수원사(수원),127.0190198,37.28024652,61,121
2739473,수원올림픽공원,127.0285945,37.26152664,61,120
3080477,수원전통문화관,127.0146478,37.2875206,61,121
2613664,수원통닭거리,127.0176394,37.27948825,61,120
264400,수원향교,127.0121179,37.2728417,60,120
2480899,수원화성 관광특구,127.0168062,37.27766622,61,120
126434,수월봉,126.1634201,33.29478901,46,33
228859,수월봉과 차귀해안,126.1630063,33.29412242,46,33
127897,수입천(하천),127.9159674,38.18404407,76,140
2732271,수작코리아,126.8772538,37.71764041,58,130
127361,수정사(의성),128.7329671,36.26701083,91,99
319698,수정암(충북),127.83262,36.54154624,75,105
129516,수종사,127.3025719,37.57113457,65,127
2869027,수주근린공원,126.8125233,37.53008052,57,126
129465,수주팔봉,127.9242267,36.89832088,76,113
2733840,수지생태공원,127.0859181,37.32419818,62,121
2735007,수지체육공원,127.0984696,37.33014494,62,122
2760778,수진공원,127.1255697,37.43596372,62,124
1966945,수진사(경기),127.2507932,37.67164417,64,129
2784354,수질정화공원,129.021602,35.30623862,97,78
2795032,수철마을,127.8263903,35.40471981,75,80
2738384,수촌마을,126.961416,37.40626699,60,123
128674,수치해안,128.7027159,35.10559417,91,74
125764,수타사,127.9592114,37.69872356,77,130
2638580,수타사 농촌테마공원,127.9522205,37.69455447,76,130
127647,수타사계곡,127.9565338,37.6993651,77,130
3075744,수태골,128.6813433,35.99361868,90,93
1578207,수포대,128.0692249,35.6969661,80,86
1889094,수풀로 삼회리,127.392935,37.69958796,67,130
2605339,수풀로 양수리,127.3210598,37.54702381,66,126
2727449,수풀로 영문리,127.2105082,37.27358128,64,120
840689,수풀로 운심리,127.3980489,37.4921788,67,125
126069,수하계곡(영양),129.2755296,36.85403481,100,112
127139,수하계곡(평창),128.5022174,37.34432202,86,122
2862787,수학체험공원,129.0071196,35.31914246,97,79
2792624,수한마을,127.4702533,35.25460274,69,77
127899,수항계곡,128.565272,37.55751806,87,127
2736013,수협효시공원,128.5251722,34.92957456,88,70
250297,숙모전,127.2180551,36.35395116,64,100
2996005,숙설방,127.4662558,36.63222368,69,107
125665,숙암계곡,128.5892831,37.48571292,88,126
2745735,숙지공원,126.9970745,37.28450397,60,121
127634,순교성지 갈매못,126.5078336,36.4282303,52,102
2733972,순교성지새남터기념성당,126.9570964,37.52518367,59,126
127018,순교자 황사영 알렉시오 묘,126.9770662,37.74193937,60,131
1829735,순국선열추념탑,126.9555285,37.57292531,59,127
585585,순긋해변,128.8931261,37.81681941,93,133
125654,순담계곡,127.297602,38.17556406,65,140
2789652,순례자의 교회,126.1805487,33.31983096,46,34
2951474,순매원,128.9253757,35.35895315,95,80
753964,순명비유강원석물,127.0763932,37.54883584,62,126
2717549,순솝,127.5042054,34.947674,70,70
2771211,순수 양떼목장,128.7197911,37.65890654,90,129
1606014,순정효황후윤씨친가,126.9939921,37.55867766,60,127
800971,순창 거북장수마을 [농촌전통테마],127.2115574,35.44381299,65,81
250312,순창 남계리 석장승,127.1482786,35.37698057,63,79
1612200,순창 대모산성,127.1233587,35.37278895,63,79
2713440,순창 쉴랜드,127.1316037,35.431588,63,80
250311,순창 충신리 석장승,127.1482786,35.37698057,63,79
2616353,순창 향가터널,127.1868345,35.34027428,64,78
2663368,순창건강장수체험과학관,127.1319704,35.42991597,63,80
1614506,순창고추장민속마을,127.1091962,35.36690327,63,79
128422,순창고추장익는마을,127.1157899,35.48284581,63,81
2654773,순창군 채계산 출렁다리,127.2381309,35.41048666,65,80
3026667,순창발효테마파크,127.1125626,35.36890588,63,79
1437668,순창장류체험관,127.1080408,35.3658867,63,79
1610884,순창향교,127.1343438,35.37366682,63,79
126850,순천 검단산성,127.5501134,34.91260095,71,69
126317,순천 고인돌 공원,127.2249292,34.97887958,65,70
127931,순천 낙안읍성,127.3411152,34.90743683,67,69
2469439,순천 드라마촬영장,127.5378467,34.95818728,71,70
2792555,순천 문화의거리,127.4827571,34.95469228,70,70
3336140,순천 반려동물 문화센터,127.4974421,34.94869876,70,70
228885,순천 송광사 천자암 쌍향수(곱향나무),127.2899901,34.98113044,66,71
3336122,순천 오천그린광장,0.0,0.0,-2241,1509
803988,순천 용오름마을 [농촌전통테마마을],127.2022478,35.09217199,64,73
803489,순천 용줄다리기마을,127.5316044,34.89394995,70,69
1993706,순천 향매실마을,127.4045196,35.06221773,68,72
1919548,순천만 국가정원,127.5082389,34.93001494,70,69
228886,순천만 용산전망대 (S자 물길),127.5090399,34.88605322,70,69
3062214,순천만 잡월드,127.5241541,34.9291292,70,69
127327,순천만 화포포구,127.4919534,34.850818,70,68
2791413,순천만국가정원 지구동문,127.5095637,34.92973721,70,69
126730,순천만습지 ,127.5096482,34.88555607,70,69
2795593,순천만천문대 / 순천시민천문대,127.5096482,34.88555607,70,69
2782487,순천만탐사선,127.5096482,34.88555607,70,69
2717555,순천브루어리,127.4816238,34.95703089,70,70
1346901,순천생태마을,127.3603262,35.06652482,67,72
2911427,순천업사이클센터더새롬,127.5126495,34.93252862,70,70
126749,순천왜성,127.5811775,34.90712155,71,69
662234,순천전통야생차체험관,127.3340942,34.9949352,67,71
126418,순천향교,127.4795519,34.95397286,69,70
1610907,순평사 금동여래좌상,127.1317383,35.38109927,63,79
2775508,순포습지,128.8885598,37.82016616,92,133
2775497,순포해변,128.8902985,37.81931907,92,133
1610925,순화리 삼층석탑,127.1336688,35.37827462,63,79
129429,순흥향교,128.5768757,36.9305099,88,114
2784228,술뫼생태공원,128.782097,35.34151636,92,79
2788031,술상 전어마을,127.9008195,34.99183705,77,71
3354017,술작가 양조장,126.6413349,37.47336741,54,125
2781621,숫골,128.6256271,36.83036675,89,111
2614644,"숫돌바위 (울릉도, 독도 국가지질공원)",131.8680225,37.23923279,144,123
3037574,숫모르 편백숲길,126.5967572,33.43034197,54,36
128162,숭례문,126.9752993,37.55998551,60,127
127439,숭림사(익산),126.9151756,36.08156035,59,94
2756168,숭암저수지,127.492449,36.18473091,69,97
129618,숭의사,126.325544,36.6582035,49,107
1604733,숭인근린공원,127.0178505,37.57651768,60,127
1058971,숭현서원지,127.4041961,36.37993481,68,101
1624499,숯못 생태공원,129.3135745,35.57911342,102,85
2758040,숲뜰근린공원,127.2649145,36.4674501,65,103
2675090,숲소리공원,128.60327,34.86012817,90,68
3083593,숲속애 빛의 정원,126.5301231,36.32891986,52,100
2774560,숲속에 동물농장,128.7104523,37.68230365,89,130
2804475,숲애서,129.206194,35.41717127,100,81
803562,숲옛마을(갈계),127.8185948,35.77994666,75,88
2825936,숲쟁이공원,126.4399112,35.36403951,51,79
2825937,숲쟁이꽃동산,126.4355366,35.36480879,51,79
3014719,숲정원 윤제림,127.2066458,34.82478271,65,67
2915983,쉬리공원,127.4161224,38.24648018,67,142
2650826,쉬리마을,127.421794,38.24751628,67,142
2858445,쉬리의언덕,126.4072612,33.24562049,50,32
2795125,쉬미항,126.2002338,34.50514085,47,60
127737,쉰움산,129.0296892,37.4463593,95,125
3083705,쉰질바위,126.6603354,36.46883937,55,103
3046071,쉼이있는정원,126.4261942,36.72606407,50,108
2670789,슈팅몬스터(고양),126.894793,37.6470295,58,128
2782723,슈퍼팜,126.7916612,37.53305758,57,126
2714222,스누피가든,126.7781801,33.44416002,57,37
3079621,스머프곤충나라,127.167115,37.66125497,63,129
3098891,스머프매직포레스트 송도점,126.6427567,37.38314458,54,123
2505393,스몹 고양,126.894793,37.6470295,58,128
2675965,스몹 안성,127.1472662,36.9946846,63,114
2432831,스몹 하남,127.2237576,37.54548889,64,126
1964622,스카이로드,127.4282981,36.32861889,68,100
2612804,스카이큐브,127.5018339,34.92679019,70,69
2656462,스타웨이,127.6804764,35.14927382,73,74
2569501,스토리 미니어처 뮤지엄,126.6961793,37.79138413,55,132
2491704,스튜디오 R401,127.4653741,37.46525537,68,125
2988927,스튜디오 호테노,126.9438404,37.48385212,59,125
3076114,스트레칭조이,127.0581072,37.50472119,61,125
2646372,스파 도향,127.033126,37.5082981,61,125
1178650,스파라스파 (곤지암리조트),127.2963597,37.33749765,65,122
702551,스파랜드 센텀시티,129.1290909,35.1686477,99,76
584698,스파레이,127.0182354,37.51786895,61,126
591636,스파리조트 안단테,127.0428176,34.63821477,62,63
2762910,스파어바인,126.992058,37.49372128,60,125
2704112,스파크랜드,128.5987652,35.86875074,89,90
127936,스파플러스,127.4511669,37.27599924,68,121
2717692,스페이스 선,127.7993896,37.13281103,74,118
2819469,스페이스미조,128.0463669,34.70959067,80,65
2784715,스페이스워크,129.3930786,36.06776814,103,95
128108,스포원파크,129.1070701,35.28916157,98,78
2996103,스포츠 넥스트레벨,128.5408243,38.18595582,86,141
128732,스플라스 리솜,126.6558382,36.6938523,54,108
1395618,슬도,129.4312671,35.47822697,104,83
2752131,슬도등대,129.4294006,35.47817139,104,83
3065359,슬도해안둘레길,129.4323586,35.48091558,104,83
2766519,슬픈연가촬영지,127.4778673,36.37950006,69,101
126505,승가사(서울),126.9603404,37.62655528,59,128
547853,승곡마을,128.2101274,36.36592876,82,101
126614,승달산,126.4564543,34.90946341,51,69
605445,승동교회,126.9863146,37.57125384,60,127
319705,승련사(남원),127.4530515,35.4902397,69,82
732002,승리전망대,127.5117566,38.29294597,69,143
1600451,승방원(승방서원),126.9117686,35.82798088,59,89
2496314,승봉도,126.308732,37.16654722,48,118
125498,승봉도 이일레 해변,126.3012771,37.16559165,48,118
2782190,승봉도선착장,126.2919418,37.17004653,48,118
3078306,승봉산림욕장,126.3107291,37.16470858,48,118
319707,승암사(전주),127.1642355,35.8090735,64,89
3010541,승월마을,127.763474,34.63404696,75,63
2777847,승일교,127.3023924,38.20430801,65,141
2769781,승천사,127.2152704,36.72120064,64,108
3060965,승촌공원,126.7605402,35.06648964,57,72
3060960,승촌보교,126.7610846,35.06585916,57,72
2674974,승학산,128.9795998,35.11409272,96,74
2767546,승학체육공원,126.680785,37.44221061,55,124
128092,시가문화유적지,127.0034267,35.19102134,61,75
2589895,시간을 담다,126.9901423,37.56273267,60,127
2848240,시골살이마을,127.6635748,36.30913643,72,100
2794934,시그니엘서울 리트릿 시그니엘,127.1025779,37.51262385,62,126
2765624,시나사진관,129.2099068,35.83772954,100,90
128673,시루봉,128.730287,35.15785548,92,75
2950185,시리단길,126.8494897,35.21641587,58,76
2614828,시무지기 폭포 (무등산권 국가지질공원),126.9890014,35.14414583,61,74
2756637,시방선착장,128.71108,34.96519337,92,71
579199,시산도,127.258677,34.38936847,66,58
2863011,시아테마파크,126.8403409,37.3067736,58,121
3037856,시와스튜디오,126.3318489,33.46774197,49,37
2762886,시장저수지(시장지),127.2264896,36.89528081,64,112
2784751,시천곶감마을(시천내대골마을),127.745409,35.27796046,74,77
2024440,시호도,127.4473928,34.54261287,69,61
2463284,시화나래 조력문화관,126.6127364,37.31344937,54,121
2862693,시화나래조력공원,126.607012,37.31185223,53,121
128065,시화호,126.8488469,37.26083185,58,120
756625,시흥 갯골생태공원,126.7812551,37.38982403,56,123
2615024,시흥 오이도 유적,126.6962002,37.34311961,55,122
129328,시흥 오이도마을,126.6858122,37.34526918,55,122
2751455,시흥ABC행복학습타운,126.7848725,37.44866449,57,124
2723192,시흥배곧한울공원,126.7020466,37.35470448,55,122
2633924,시흥배곧한울공원 해수체험장,126.7020466,37.35470448,55,122
3354407,식료방,127.3329113,35.62937462,67,85
1083960,식장산 문화공원(해돋이전망대),127.4805913,36.30236449,69,99
1627236,신경섭 전통가옥,126.6681193,36.42065337,55,102
1959865,신계서원,128.3233836,35.47205165,84,82
1959863,신계서원(산청),127.9950803,35.32544007,79,78
1624200,신광사 대웅전,127.4949033,35.70506609,69,86
319722,신광사(),126.9402606,35.16892277,60,75
319721,신광사(세종),127.2892525,36.62357706,65,106
127123,신광사(장수),127.4949033,35.70506609,69,86
822721,신광수 다원,127.349729,34.9913331,67,71
128167,신구대학교식물원,127.0809904,37.43418812,62,124
2794614,신기마을,127.5429751,35.45214002,70,81
2783484,신기한놀이터 떼굴떼굴,126.9384797,37.58540411,59,127
2757183,신길역사유적공원,126.7844479,37.33574147,57,122
1959867,신남서원,128.6662028,35.50084909,90,82
2716754,신남항,129.3279236,37.26712462,100,121
127730,신남해변,129.3269348,37.26573032,100,121
322806,신녕포교당,128.7900324,36.04095978,92,94
