contentid,title,addr1,addr2,areacode,sigungucode,mapx,mapy,modifiedtime,firstimage,firstimage2,cat1,cat2,cat3,contenttypeid
2776835,삼척미로정원,강원특별자치도 삼척시 미로면 동안로 540,,32,4,129.0707077890,37.4441270181,20240731072557,http://tong.visitkorea.or.kr/cms/resource/43/2776843_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/43/2776843_image2_1.JPG,A01,A0101,A01010700,12
2774730,삼척자연생태공원,강원특별자치도 삼척시 원덕읍 사곡길 43-127,,32,4,129.2968301742,37.1414856522,20230703144357,,,A01,A0101,A01010500,12
2613673,삼척장미공원,강원특별자치도 삼척시 오십천로 586 삼척장미공원,,32,4,129.1796900582,37.4323943868,20240731065231,http://tong.visitkorea.or.kr/cms/resource/86/2653486_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2653486_image3_1.jpg,A02,A0202,A02020700,12
126639,삼척초당굴,강원특별자치도 삼척시 근덕면 금계리,산 380번지,32,4,129.1888407468,37.3833668740,20240529160846,,,A01,A0101,A01011900,12
2820721,삼척항 대게거리,강원특별자치도 삼척시 정하동,,32,4,129.1881280674,37.4364524178,20240821095147,http://tong.visitkorea.or.kr/cms/resource/19/3350919_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/3350919_image3_1.jpg,A02,A0203,A02030600,12
125705,삼척해변,강원특별자치도 삼척시 테마타운길 76,(갈천동),32,4,129.1683621836,37.4684816769,20240708170124,,,A01,A0101,A01011200,12
2513410,삼척해상케이블카,강원특별자치도 삼척시 근덕면 삼척로 2154-31,,32,4,129.3085218382,37.2891439362,20240704163210,,,A02,A0203,A02030400,12
125797,삼척향교,강원특별자치도 삼척시 향교길 34,(교동),32,4,129.1675489311,37.4501809896,20240620112713,http://tong.visitkorea.or.kr/cms/resource/48/3071248_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/3071248_image3_1.jpg,A02,A0201,A02010700,12
2776832,삼척활기자연휴양림,강원특별자치도 삼척시 미로면 준경길 651-59,,32,4,129.0601328588,37.3820061870,20230703201239,http://tong.visitkorea.or.kr/cms/resource/45/2776845_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2776845_image2_1.jpg,A01,A0101,A01010600,12
3056499,삼천 2동 막걸리골목,전북특별자치도 전주시 완산구 삼천동1가,,37,12,127.1228144638,35.7975435382,20240118174312,http://tong.visitkorea.or.kr/cms/resource/66/3053266_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/3053266_image3_1.jpg,A02,A0203,A02030600,12
127557,삼천사(서울),서울특별시 은평구 연서로54길 127,(진관동),1,22,126.9525129079,37.6423560749,20231011110807,http://tong.visitkorea.or.kr/cms/resource/96/2047996_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2047996_image3_1.jpg,A02,A0201,A02010800,12
2785763,삼천포 팔포항,경상남도 사천시 팔포3길 56-55,(동금동),36,8,128.0796389046,34.9259586951,20231027143451,http://tong.visitkorea.or.kr/cms/resource/70/2797970_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/70/2797970_image2_1.JPG,A01,A0101,A01011400,12
2514738,삼천포대교공원,경상남도 사천시 사천대로 17,,36,8,128.0522577966,34.9324602603,20240112132537,http://tong.visitkorea.or.kr/cms/resource/56/2716456_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2716456_image3_1.jpg,A02,A0205,A02050100,12
2785764,삼천포신항,경상남도 사천시 신항만1길 76,(향촌동),36,8,128.0882659026,34.9269587354,20240731141825,,,A01,A0101,A01011400,12
127181,삼천포유람선,경상남도 사천시 유람선길 70,(대방동),36,8,128.0622598008,34.9285608742,20240517133812,,,A02,A0202,A02020800,12
2514747,삼천포항,경상남도 사천시 어시장길 34-4,(서동),36,8,128.0696786490,34.9265556745,20240520110005,,,A01,A0101,A01011400,12
126488,삼청공원,서울특별시 종로구 북촌로 134-3,(삼청동),1,23,126.9840699056,37.5879851865,20240318102122,,,A02,A0202,A02020700,12
250147,삼청동길,서울특별시 종로구 삼청로 107,,1,23,126.9818368607,37.5849938278,20240628112607,,,A02,A0203,A02030600,12
1606009,삼청동오위장김춘영가옥,서울특별시 중구 퇴계로34길 28,(필동2가),1,24,126.9939920541,37.5586776601,20231210150527,http://tong.visitkorea.or.kr/cms/resource/63/2031863_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2031863_image3_1.jpg,A02,A0201,A02010400,12
2611149,삼칭이길,경상남도 통영시 산양읍 영운리,,36,17,128.4338277376,34.8086947756,20230719144949,http://tong.visitkorea.or.kr/cms/resource/01/2369201_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2369201_image3_1.jpg,A01,A0101,A01010500,12
2470392,삼탄아트마인,강원특별자치도 정선군 고한읍 함백산로 1445-44,,32,11,128.8836435019,37.1851059712,20230703080119,http://tong.visitkorea.or.kr/cms/resource/49/2711149_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2711149_image3_1.jpg,A02,A0203,A02030400,12
1627240,삼탄유원지,충청북도 충주시 산척면 인등로 177,,33,11,128.0320787544,37.0705641702,20230330105045,http://tong.visitkorea.or.kr/cms/resource/07/1597207_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1597207_image3_1.jpg,A02,A0202,A02020700,12
2931997,삼태산 경관,충청북도 단양군 방산미길 191,,33,2,128.3582780617,37.1380013911,20221213173217,http://tong.visitkorea.or.kr/cms/resource/78/2917878_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2917878_image3_1.jpg,A01,A0101,A01010500,12
2998479,삼판서고택,경상북도 영주시 가흥동,,35,14,128.6162170634,36.8206121307,20230817172813,http://tong.visitkorea.or.kr/cms/resource/60/2998360_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/60/2998360_image3_1.JPG,A02,A0201,A02010400,12
3354154,삼포 만화북투어,"인천광역시 동구 어촌로5번길 3-3 (만석동, 만석3 우리집)",인천 동구 어촌로 5번길 3-3,2,5,126.6211198754,37.4819105045,20240827140756,http://tong.visitkorea.or.kr/cms/resource/88/3354088_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/3354088_image3_1.jpg,A02,A0203,A02030400,12
2784001,삼포항,경상남도 창원시 진해구 웅천동,(명동),36,16,128.7306192924,35.0942153936,20231025145717,,,A01,A0101,A01011400,12
127587,삼포해변,강원특별자치도 고성군 죽왕면 삼포해변길 15-4,,32,2,128.5354263465,38.3149490205,20240809141108,,,A01,A0101,A01011200,12
127550,삼학도,전라남도 목포시 삼학로92번길,일원,38,8,126.3913686456,34.7820933627,20240617090705,,,A01,A0101,A01011300,12
2777948,삼학도공원,전라남도 목포시 산정동 1455,,38,8,126.3897826663,34.7824488519,20231102101625,http://tong.visitkorea.or.kr/cms/resource/80/2796480_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2796480_image2_1.jpg,A02,A0202,A02020700,12
2733133,삼학도크루즈,전라남도 목포시 삼학로92번길 104,,38,8,126.3881328503,34.7808712258,20231209174610,http://tong.visitkorea.or.kr/cms/resource/34/2733134_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2733134_image2_1.jpg,A02,A0202,A02020800,12
2507433,삼해소주,서울특별시 마포구 월드컵북로 109 (성산동),지하1호,1,23,126.9135964825,37.5629646096,20240402115812,http://tong.visitkorea.or.kr/cms/resource/24/2507424_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2507424_image2_1.jpg,A02,A0203,A02030400,12
1599631,삼현서원,전북특별자치도 김제시 백산면 하흥로 243-16,(백산면),37,3,126.8865180219,35.8291997490,20240118102239,,,A02,A0201,A02010700,12
125995,삼형제 저수지,충청북도 음성군 음성읍 사정리,1083,33,6,127.6205907936,36.9720596210,20240719142609,http://tong.visitkorea.or.kr/cms/resource/56/3335356_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/56/3335356_image3_1.JPG,A01,A0101,A01011800,12
2614630,"삼형제굴바위 (울릉도, 독도 국가지질공원)",경상북도 울릉군 울릉읍 독도리,,35,17,131.8674780248,37.2425768392,20231114165606,http://tong.visitkorea.or.kr/cms/resource/29/2614629_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/29/2614629_image2_1.bmp,A01,A0101,A01011300,12
126764,삼화관광농원,전라남도 곡성군 겸면 입면로 208,삼화관광농원,38,3,127.1668320637,35.2870716138,20240604140239,,,A02,A0204,A02040800,12
127020,삼화사,강원특별자치도 동해시 삼화로 584,(삼화동),32,3,129.0142539189,37.4635625691,20240613152818,http://tong.visitkorea.or.kr/cms/resource/57/3309457_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/3309457_image3_1.jpg,A02,A0201,A02010800,12
2718545,삽교호놀이동산,충청남도 당진시 신평면 삽교천3길 15,,34,4,126.8224150758,36.8900409235,20240510140840,,,A02,A0202,A02020600,12
2736681,삽교호바다공원,충청남도 당진시 신평면 삽교천3길 79,,34,4,126.8244148775,36.8906936611,20231113114651,http://tong.visitkorea.or.kr/cms/resource/95/2736895_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2736895_image2_1.jpg,A02,A0202,A02020700,12
2736684,삽교호호수공원,충청남도 당진시 신평면 삽교천3길 100,,34,4,126.8247454527,36.8888577675,20230810104701,http://tong.visitkorea.or.kr/cms/resource/97/2736897_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2736897_image2_1.jpg,A02,A0202,A02020700,12
561051,삽슬봉(아이스크림 고지),강원특별자치도 철원군 동송읍 양지리 산 31,,32,12,127.2640885347,38.2651057461,20240808112826,http://tong.visitkorea.or.kr/cms/resource/31/3344731_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/3344731_image3_1.jpg,A01,A0101,A01010400,12
125844,삽시도,충청남도 보령시 오천면 삽시도,(오천면),34,5,126.3564300711,36.3400739524,20230629141849,http://tong.visitkorea.or.kr/cms/resource/27/2024327_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2024327_image2_1.jpg,A01,A0101,A01011300,12
3006983,삿갓봉근린공원,서울특별시 노원구 한글비석로 346 노원구어린이도서관,,1,9,127.0763178356,37.6580231480,20230905185643,http://tong.visitkorea.or.kr/cms/resource/71/3006971_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/3006971_image3_1.jpg,A02,A0202,A02020700,12
250316,상가리미륵불,충청남도 예산군 덕산면 상기리,,34,11,126.6254152405,36.7201542970,20240730162528,http://tong.visitkorea.or.kr/cms/resource/46/3340246_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/3340246_image3_1.jpg,A02,A0201,A02010700,12
2847726,상가리야자숲,제주특별자치도 제주시 고하상로 326,,39,4,126.3584888528,33.4394649613,20240731072735,http://tong.visitkorea.or.kr/cms/resource/12/2847712_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/12/2847712_image3_1.JPG,A01,A0101,A01010400,12
2827407,상관 공기마을 편백숲,전북특별자치도 완주군 죽림편백길 196,,37,8,127.2036587957,35.7393126708,20240118174312,,,A01,A0101,A01010500,12
2758220,상궁저수지,충청북도 보은군 내북면 상궁리,,33,3,127.6613189737,36.5290473459,20230209173540,,,A01,A0101,A01011800,12
2783961,상남분수광장,경상남도 창원시 성산구 상남동 24,(상남동),36,16,128.6829811318,35.2212419469,20231011110055,,,A02,A0202,A02020700,12
127221,상달암,경상북도 포항시 남구 연일읍 새마을로766번길 21,,35,23,129.2889968825,36.0390888413,20240816144541,,,A02,A0201,A02010700,12
2769699,상당공원,충청북도 청주시 상당구 수동 280-18,,33,10,127.4911506779,36.6369069191,20231229095322,http://tong.visitkorea.or.kr/cms/resource/15/2770915_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2770915_image2_1.jpg,A02,A0202,A02020700,12
3071086,상당산성자연휴양림,충청북도 청주시 청원구 내수읍 덕암2길 162,,33,10,127.5454334244,36.6828442894,20231215142645,http://tong.visitkorea.or.kr/cms/resource/74/3071074_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/74/3071074_image3_1.JPG,A01,A0101,A01010600,12
2659548,상도문돌담마을,강원특별자치도 속초시 상도문1길 30,(도문동),32,5,128.5534460547,38.1651501509,20240826141322,http://tong.visitkorea.or.kr/cms/resource/74/3353674_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/3353674_image3_1.jpg,A02,A0203,A02030100,12
126599,상동 빈지소,경상남도 밀양시 상동면 안인리,,36,7,128.7660123080,35.5428239690,20230802203327,http://tong.visitkorea.or.kr/cms/resource/04/2486504_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2486504_image2_1.jpg,A02,A0202,A02020700,12
2373328,상동교회,서울특별시 중구 남대문로 30,(남창동),1,24,126.9790294682,37.5608243642,20240527102711,,,A02,A0201,A02010900,12
756618,상동호수공원,경기도 부천시 원미구 조마루로 15,(상동),31,11,126.7451940436,37.5042850974,20240523145440,,,A02,A0202,A02020700,12
317572,상락사(상주),경상북도 상주시 서성4길 19,,35,9,128.1603219790,36.4182968667,20230915140921,http://tong.visitkorea.or.kr/cms/resource/76/1967576_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1967576_image3_1.jpg,A02,A0201,A02010800,12
126278,상록해수욕장,전북특별자치도 부안군 변산면 변산로 3210-16,,37,6,126.4822571170,35.6007494449,20240531112007,http://tong.visitkorea.or.kr/cms/resource/06/3067106_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/3067106_image3_1.jpg,A01,A0101,A01011200,12
1118475,상리공원,대구광역시 서구 중리동 산198-3,,4,6,128.5305074724,35.8632417772,20230308100037,http://tong.visitkorea.or.kr/cms/resource/03/2494003_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2494003_image2_1.jpg,A02,A0202,A02020700,12
2723331,상리연꽃공원,경상남도 고성군 상리면 척번정리 125-3,,36,3,128.1862472472,34.9942168180,20240423195347,http://tong.visitkorea.or.kr/cms/resource/34/2722834_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2722834_image3_1.jpg,A02,A0202,A02020700,12
126861,상림공원,경상남도 함양군 함양읍 필봉산길 49,,36,20,127.7218713327,35.5237239599,20240509160037,http://tong.visitkorea.or.kr/cms/resource/41/2996941_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2996941_image3_1.jpg,A02,A0202,A02020700,12
127253,상만리오층석탑,전라남도 진도군 임회면 상만길 58,,38,21,126.2138326352,34.3837963460,20240502174459,,,A02,A0205,A02050200,12
125687,상맹방해변,강원특별자치도 삼척시 근덕면 상맹방길,,32,4,129.2122186263,37.4024179175,20240809140752,http://tong.visitkorea.or.kr/cms/resource/87/3071087_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3071087_image3_1.jpg,A01,A0101,A01011200,12
1622203,상무시민공원,광주광역시 서구 상무공원로 101,,5,5,126.8403948478,35.1537505721,20230328135217,http://tong.visitkorea.or.kr/cms/resource/79/1587779_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/1587779_image3_1.jpg,A02,A0202,A02020700,12
2732216,상보안 유원지,대전광역시 서구 흑석동 738,,3,3,127.3429904464,36.2767094214,20240813111527,http://tong.visitkorea.or.kr/cms/resource/95/3346995_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/3346995_image3_1.jpg,A02,A0202,A02020700,12
1959820,상봉서원,경상남도 함안군 칠원읍 유원1길 32,(칠원읍),36,19,128.4918901565,35.3000490663,20230222134231,,,A02,A0201,A02010700,12
2792617,상사마을,전라남도 구례군 마산면 장수길 22,,38,5,127.4995906358,35.2158520597,20231102170926,http://tong.visitkorea.or.kr/cms/resource/13/2795813_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2795813_image2_1.jpg,A02,A0201,A02010600,12
3018992,상사화피는마을,전라남도 영광군 불갑면 금계리,,38,16,126.5288625280,35.2174242664,20231010161436,,,A02,A0203,A02030600,12
2030782,상상길(창원),경상남도 창원시 마산합포구,,36,16,128.5766074860,35.2065916582,20231120150430,,,A02,A0203,A02030600,12
3007928,상상산책길,경상남도 거제시 일운면 소동리,산 1-4,36,1,128.7107248526,34.8473370978,20230906113941,http://tong.visitkorea.or.kr/cms/resource/86/3007886_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/86/3007886_image3_1.JPG,A03,A0302,A03022700,12
2536599,상상양떼목장 편백숲,경상남도 남해군 설천면 설천로775번길 364,(설천면),36,5,127.8905996334,34.9357459394,20230629132944,http://tong.visitkorea.or.kr/cms/resource/90/2536590_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/90/2536590_image2_1.JPG,A02,A0203,A02030100,12
2615321,상서마을 옛 돌담길,전라남도 완도군 청산면 상동길 91-1,,38,18,126.9067962163,34.1761530714,20230921151019,http://tong.visitkorea.or.kr/cms/resource/06/2520606_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/2520606_image2_1.JPG,A02,A0201,A02010600,12
127751,상석리 왜가리(백로) 서식지,경상북도 영주시 부석면 감산길,일원,35,14,128.6584263327,36.9444876226,20230720151233,http://tong.visitkorea.or.kr/cms/resource/84/2534184_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2534184_image2_1.jpg,A01,A0101,A01010500,12
1627287,상선암,충청북도 단양군 선암계곡로 790 상선암,,33,2,128.2907390736,36.8722306624,20240812101904,http://tong.visitkorea.or.kr/cms/resource/99/3346099_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/99/3346099_image3_1.JPG,A01,A0101,A01010900,12
1125480,상소동 산림욕장,대전광역시 동구 상소동 산 1-1,,3,2,127.4710996743,36.2313640959,20240826015826,http://tong.visitkorea.or.kr/cms/resource/55/3320755_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/3320755_image3_1.jpg,A01,A0101,A01010600,12
2500207,상수동 카페거리,서울특별시 마포구 상수동,,1,13,126.9214545083,37.5484886553,20230610082807,,,A02,A0203,A02030600,12
250367,상승전망대(제1땅굴),경기도 연천군 백학면 백령리,,31,21,126.8884538310,38.0668415252,20240514143905,,,A02,A0201,A02011000,12
317566,상연대(함양),경상남도 함양군 백전면 백운산길 3-291,,36,20,127.6383320372,35.6082518086,20240805000001,,,A02,A0201,A02010800,12
127501,상왕산,전라남도 완도군 군외면,,38,18,126.6924469866,34.3481331140,20240424204951,,,A01,A0101,A01010400,12
317568,상운사(경기),경기도 고양시 덕양구 대서문길 197-22,,31,2,126.9695859466,37.6565463973,20240125111043,,,A02,A0201,A02010800,12
2798901,상원사 동종,강원특별자치도 평창군 진부면 오대산로 1211-14,,32,15,128.5650900050,37.7868248586,20230703202347,http://tong.visitkorea.or.kr/cms/resource/42/2798842_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/42/2798842_image2_1.JPG,A02,A0201,A02010800,12
317570,상원사(고창),전북특별자치도 고창군 고창읍 월곡리,,37,1,126.7323720775,35.4463906290,20240202102448,,,A02,A0201,A02010800,12
125771,상원사(오대산),강원특별자치도 평창군 진부면 오대산로 1211-50,,32,15,128.5563466100,37.7783312300,20231108135348,http://tong.visitkorea.or.kr/cms/resource/06/1984506_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/1984506_image3_1.jpg,A02,A0201,A02010800,12
125539,상원사(용문산),경기도 양평군 용문면 상원사길 292,,31,19,127.5530887291,37.5485639894,20240729144444,,,A02,A0201,A02010800,12
125760,상원사(원주),강원특별자치도 원주시 신림면 성남로 930,(신림면),32,9,128.0538449366,37.3066290306,20230703081716,http://tong.visitkorea.or.kr/cms/resource/02/2373402_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/02/2373402_image2_1.JPG,A02,A0201,A02010800,12
317569,상원사(춘천),강원특별자치도 춘천시 서면 박사로 169-47,,32,13,127.6696112431,37.8411182785,20240123161631,http://tong.visitkorea.or.kr/cms/resource/36/565436_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/565436_image3_1.jpg,A02,A0201,A02010800,12
317571,상이암(임실),전북특별자치도 임실군 성수면 성수산길 658,,37,10,127.4251585247,35.6355005343,20240118101416,,,A02,A0201,A02010800,12
2792927,상자포리마애여래입상,경기도 양평군 개군면 상자포리 산36-1,,31,19,127.5475959090,37.4134045494,20240423192953,http://tong.visitkorea.or.kr/cms/resource/77/2796377_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2796377_image2_1.jpg,A02,A0201,A02010700,12
2698818,상점195,충청남도 서산시 대사동1로 55,(동문동),34,7,126.4528679606,36.7866769792,20231211153607,http://tong.visitkorea.or.kr/cms/resource/11/2698811_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/11/2698811_image2_1.bmp,A02,A0203,A02030400,12
128308,상정 비봉내마을,경상남도 사천시 곤양면 상정마을길 139,,36,8,127.9584623974,35.0711208219,20231122174333,,,A02,A0203,A02030100,12
127158,상정바위산,강원특별자치도 정선군 북평면 문곡강변길 505,(북평면),32,11,128.7051746989,37.4180840585,20240805000001,http://tong.visitkorea.or.kr/cms/resource/16/3342316_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/3342316_image3_1.jpg,A01,A0101,A01010400,12
575857,상조도,전라남도 진도군 조도면 조도대로 1298,,38,21,126.0211063709,34.3316879939,20221227173228,http://tong.visitkorea.or.kr/cms/resource/42/195542_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/195542_image3_1.jpg,A01,A0101,A01011300,12
126232,상족암군립공원,경상남도 고성군 하이면 자란만로 618,,36,3,128.1541605897,34.9098757035,20240628161559,,,A01,A0101,A01010300,12
129002,상주 금흔리 이부곡 토성,경상북도 상주시 사벌국면 금흔리,산1,35,9,128.2160219089,36.4420451800,20240202101759,http://tong.visitkorea.or.kr/cms/resource/06/187206_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/187206_image2_1.jpg,A02,A0201,A02010200,12
3345822,상주 맥문동 솔숲,경상북도 상주시 화북면 상오리,산44,35,9,127.9222896689,36.5441975658,20240816093520,,,A01,A0101,A01010400,12
129003,상주 신앙 고백비,경상북도 상주시 청리면 삼괴리,,35,9,128.1177521985,36.3672657998,20230915135850,,,A02,A0201,A02010900,12
128737,상주 양진당,경상북도 상주시 낙동면 양진당길 27-4,,35,9,128.2290173891,36.3641904147,20240613164144,,,A02,A0201,A02010700,12
127199,상주 임란북천전적지,경상북도 상주시 경상대로 3123,,35,9,128.1508476184,36.4255569754,20230907143948,,,A02,A0201,A02010700,12
250321,상주 증촌리 석조여래입상,경상북도 상주시 함창읍 증촌2길 10-19,,35,9,128.1715917394,36.5684160325,20230918144123,,,A02,A0201,A02010700,12
2599775,상주 허씨비단직물,경상북도 상주시 함창읍 어풍로 19,,35,9,128.1815909018,36.5665164340,20231228094653,http://tong.visitkorea.or.kr/cms/resource/44/2672744_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2672744_image3_1.jpg,A02,A0204,A02040800,12
128735,상주 화달리 삼층석탑,경상북도 상주시 사벌면 화달1길 2,,35,9,128.2231045306,36.4449283143,20230907150652,,,A02,A0205,A02050200,12
2763768,상주곶감공원,경상북도 상주시 외남면 곶감공원길 59-12,,35,9,128.1028810725,36.3753812685,20231110131657,,,A02,A0202,A02020700,12
127410,상주동학교당,경상북도 상주시 은척면 우기1길 64,,35,9,128.0601274961,36.5395756148,20240202101005,,,A02,A0201,A02010900,12
128832,상주사,전북특별자치도 군산시 서수면 함안로 57-29,,37,2,126.8521805161,36.0009490234,20240118174312,,,A02,A0201,A02010800,12
128739,상주오작당,경상북도 상주시 낙동면 선상서로 1975,,35,9,128.2266538163,36.3604352438,20230915165716,http://tong.visitkorea.or.kr/cms/resource/51/181151_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/181151_image3_1.jpg,A02,A0201,A02010700,12
126084,상주은모래비치,경상남도 남해군 상주면 상주로 17,,36,5,127.9874688864,34.7222160000,20240610151509,http://tong.visitkorea.or.kr/cms/resource/59/3305359_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3305359_image3_1.jpg,A01,A0101,A01011200,12
128736,상주향교,경상북도 상주시 신봉2길 111,,35,9,128.1572475791,36.4066786924,20240617135423,,,A02,A0201,A02010700,12
2782476,상춘정,충청북도 옥천군 청성면 산계리 1115-39,,33,5,127.7643821092,36.3234838236,20231117145842,http://tong.visitkorea.or.kr/cms/resource/33/2793433_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2793433_image2_1.jpg,A02,A0205,A02050600,12
3003620,상트페테르부르크광장,인천광역시 중구 연안부두로 36 연안부두해양광장,,2,10,126.6018306996,37.4555521170,20230830102533,http://tong.visitkorea.or.kr/cms/resource/32/3002032_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/3002032_image3_1.jpg,A02,A0202,A02020700,12
2673663,상하농원,전북특별자치도 고창군 상하면 상하농원길 11-23,,37,1,126.4504387799,35.4477857379,20240517161532,http://tong.visitkorea.or.kr/cms/resource/33/3083133_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3083133_image3_1.jpg,A02,A0204,A02040800,12
3072024,상해계곡,강원특별자치도 철원군 서면 자등리,1797-7,32,12,127.4124898791,38.1357430577,20240828160628,http://tong.visitkorea.or.kr/cms/resource/03/3052203_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/3052203_image3_1.jpg,A01,A0101,A01010900,12
1395566,상허이태준가옥(수연산방),서울특별시 성북구 성북로26길 8,(성북동),1,17,126.9947965053,37.5950623345,20231205095244,http://tong.visitkorea.or.kr/cms/resource/41/2028441_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2028441_image3_1.jpg,A02,A0201,A02010500,12
2751835,상현레스피아,경기도 용인시 수지구 광교마을로 128,(상현동),31,23,127.0773974612,37.2948875354,20240731093613,http://tong.visitkorea.or.kr/cms/resource/30/2751830_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2751830_image2_1.jpg,A02,A0202,A02020700,12
1626760,상현서원,충청북도 보은군 장안면 장안로 225,(장안면),33,3,127.7986136681,36.4781334324,20240503160743,,,A02,A0201,A02010700,12
579637,상화도(고흥),전라남도 고흥군 도양읍 상화도길,(도양읍),38,2,127.1483088572,34.5027761595,20230925175054,,,A01,A0101,A01011300,12
2606194,상화원,충청남도 보령시 남포면 남포방조제로 408-52,,34,5,126.5385569811,36.2773009222,20240725175611,http://tong.visitkorea.or.kr/cms/resource/36/2498936_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2498936_image3_1.jpg,A02,A0202,A02020700,12
2793217,상황마을,전북특별자치도 남원시 산내면 황치길 156,,37,4,127.6487720227,35.4259753900,20240118095956,http://tong.visitkorea.or.kr/cms/resource/18/2800818_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2800818_image2_1.jpg,A02,A0203,A02030100,12
2738734,상효원수목원/상효원,제주특별자치도 서귀포시 산록남로 2847-37,(상효동),39,3,126.5860192949,33.3072442933,20240730112238,,,A01,A0101,A01010700,12
2914491,상희공원,경기도 성남시 분당구 야탑동,271,31,12,127.1411856228,37.4109418991,20240731091820,http://tong.visitkorea.or.kr/cms/resource/71/2914471_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/71/2914471_image3_1.JPG,A02,A0202,A02020700,12
126529,새남터기념성당,서울특별시 용산구 이촌로 80-8,,1,21,126.9567186255,37.5249586869,20231206180258,http://tong.visitkorea.or.kr/cms/resource/21/1985221_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1985221_image3_1.jpg,A02,A0201,A02010900,12
