contentid,title,addr1,addr2,areacode,sigungucode,mapx,mapy,modifiedtime,firstimage,firstimage2,cat1,cat2,cat3,contenttypeid
129739,구미시문화예술회관,경상북도 구미시 송정대로 89 구미시문화예술회관,,35,4,128.3490052936,36.1184233800,20240823135633,http://tong.visitkorea.or.kr/cms/resource/66/1061566_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/1061566_image3_1.jpg,A02,A0206,A02060600,14
1125796,구미코,경상북도 구미시 산동면 첨단기업1로 49,,35,4,128.4422130595,36.1416419018,20231205155434,http://tong.visitkorea.or.kr/cms/resource/86/1968386_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1968386_image3_1.jpg,A02,A0206,A02060400,14
130570,구삼뮤지엄,경기도 파주시 탄현면 헤이리마을길 59-58,,31,27,126.6962904869,37.7897843202,20230222111643,http://tong.visitkorea.or.kr/cms/resource/22/2480722_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2480722_image2_1.jpg,A02,A0206,A02060500,14
2514027,구상문학관,경상북도 칠곡군 왜관읍 구상길 191,,35,22,128.3945994494,35.9839089375,20230320190620,,,A02,A0206,A02060300,14
3082176,구세군아트홀,서울특별시 서대문구 충정로 7 (충정로3가),,1,14,126.9623226761,37.5601463655,20240116145849,http://tong.visitkorea.or.kr/cms/resource/67/3082167_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/67/3082167_image3_1.JPG,A02,A0206,A02060600,14
252657,구파백정기의사기념관,전북특별자치도 정읍시 영원면 영원로 1049,,37,13,126.7832623282,35.6521875698,20240823104718,http://tong.visitkorea.or.kr/cms/resource/07/1605707_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1605707_image3_1.jpg,A02,A0206,A02060200,14
2439216,구하우스미술관,경기도 양평군 서종면 무내미길 49-12,(서종면),31,19,127.3511249446,37.6030456359,20230725162837,http://tong.visitkorea.or.kr/cms/resource/13/2439213_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2439213_image2_1.jpg,A02,A0206,A02060500,14
596511,국기원(세계태권도본부),서울특별시 강남구 테헤란로7길 32,(역삼동),1,1,127.0302792433,37.5019710091,20240607173848,,,A02,A0206,A02061100,14
130353,국립 정동극장,서울특별시 중구 정동길 43,(정동),1,24,126.9728271106,37.5659292155,20240612090216,,,A02,A0206,A02060600,14
2986395,국립6.25전쟁납북자기념관,경기도 파주시 임진각로 153 국립6.25전쟁납북자기념관,,31,27,126.7428000677,37.8892735410,20230426093000,http://tong.visitkorea.or.kr/cms/resource/94/2986394_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2986394_image3_1.jpg,A02,A0206,A02060200,14
129778,국립경주박물관,경상북도 경주시 일정로 186,(인왕동),35,2,129.2278971395,35.8293947117,20231114104935,http://tong.visitkorea.or.kr/cms/resource/46/2743446_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2743446_image2_1.jpg,A02,A0206,A02060100,14
3022997,국립경주박물관 신라천년서고,경상북도 경주시 인왕동,76,35,2,129.2269277821,35.8293419220,20240730131816,,,A02,A0206,A02060900,14
129811,국립고궁박물관,서울특별시 종로구 효자로 12,(세종로),1,23,126.9748932860,37.5766530058,20240820101837,http://tong.visitkorea.or.kr/cms/resource/75/3350375_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3350375_image3_1.jpg,A02,A0206,A02060100,14
130182,국립공원 산악박물관,서울특별시 도봉구 도봉산길 86,(도봉동),1,10,127.0346735752,37.6873189887,20240707105510,http://tong.visitkorea.or.kr/cms/resource/39/2363839_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/39/2363839_image2_1.png,A02,A0206,A02060100,14
129787,국립공주박물관,충청남도 공주시 관광단지길 34,,34,1,127.1118116174,36.4654031840,20230629151543,http://tong.visitkorea.or.kr/cms/resource/13/2511413_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2511413_image3_1.jpg,A02,A0206,A02060100,14
660722,국립과천과학관,경기도 과천시 상하벌로 110,,31,3,127.0057499345,37.4384723846,20240308141723,http://tong.visitkorea.or.kr/cms/resource/71/1589271_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/1589271_image3_1.jpg,A02,A0206,A02060300,14
2033294,국립광주과학관,광주광역시 북구 첨단과기로 235,(오룡동),5,4,126.8498782136,35.2298976827,20240318163710,http://tong.visitkorea.or.kr/cms/resource/43/2015043_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2015043_image3_1.jpg,A02,A0206,A02060300,14
129782,국립광주박물관,광주광역시 북구 하서로 110,(매곡동),5,4,126.8830651901,35.1890417498,20240821102431,http://tong.visitkorea.or.kr/cms/resource/56/3351356_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3351356_image3_1.jpg,A02,A0206,A02060100,14
130125,국립국악박물관,서울특별시 서초구 남부순환로 2364,,1,15,127.0088596528,37.4778373158,20230320194941,http://tong.visitkorea.or.kr/cms/resource/92/2013392_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/92/2013392_image2_1.JPG,A02,A0206,A02060100,14
130124,국립국악원,서울특별시 서초구 남부순환로 2364,,1,15,127.0088596528,37.4778373158,20240611161907,,,A02,A0206,A02061100,14
3080864,국립국악원 예악당,서울특별시 서초구 남부순환로 2364 (서초동),국립국악원,1,15,127.0090512856,37.4784066973,20240112122341,http://tong.visitkorea.or.kr/cms/resource/58/3080858_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/58/3080858_image3_1.JPG,A02,A0206,A02060600,14
130356,국립군산대학교 박물관,전북특별자치도 군산시 대학로 558,(미룡동),37,2,126.6820971492,35.9459023917,20240118103259,http://tong.visitkorea.or.kr/cms/resource/51/1937551_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1937551_image2_1.jpg,A02,A0206,A02060100,14
3070698,국립극단 백성희장민호극장,서울특별시 용산구 청파로 373 (서계동),,1,21,126.9688056211,37.5529917577,20231215122739,http://tong.visitkorea.or.kr/cms/resource/87/3070687_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/87/3070687_image3_1.JPG,A02,A0206,A02060600,14
130231,국립극장,서울특별시 중구 장충단로 59,(장충동2가),1,24,126.9996333755,37.5527228971,20240522150337,http://tong.visitkorea.or.kr/cms/resource/10/3083810_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/3083810_image3_1.jpg,A02,A0206,A02060600,14
3012859,국립극장 공연예술박물관,서울특별시 중구 장충단로 59 (장충동2가),,1,24,127.0000222551,37.5518007890,20230920120258,http://tong.visitkorea.or.kr/cms/resource/11/3012811_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3012811_image3_1.jpg,A02,A0206,A02060100,14
3038260,국립기상박물관,서울특별시 종로구 송월동 1-1 국립기상박물관,,1,23,126.9666303489,37.5696203417,20240730141130,,,A02,A0206,A02060100,14
130690,국립김해박물관,경상남도 김해시 가야의길 190,,36,4,128.8734583601,35.2430235419,20240611155412,,,A02,A0206,A02060100,14
2773718,국립김해박물관 어린이박물관,경상남도 김해시 가야의길 190,(구산동),36,4,128.8738305511,35.2429818868,20231205105305,http://tong.visitkorea.or.kr/cms/resource/99/2773799_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2773799_image2_1.jpg,A02,A0206,A02060100,14
1906729,국립나주박물관,전라남도 나주시 반남면 고분로 747,,38,6,126.6597917191,34.9148133957,20240521163036,http://tong.visitkorea.or.kr/cms/resource/50/3016550_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/3016550_image3_1.jpg,A02,A0206,A02060100,14
2037694,국립낙동강생물자원관(상주),경상북도 상주시 도남2길 137,(도남동),35,9,128.2554321902,36.4456093881,20230725163822,http://tong.visitkorea.or.kr/cms/resource/75/2037675_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2037675_image2_1.jpg,A02,A0206,A02060300,14
130861,국립남도국악원,전라남도 진도군 진도대로 3818 국립남도국악원,,38,21,126.2255871331,34.3847797583,20240123173031,http://tong.visitkorea.or.kr/cms/resource/68/1608068_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1608068_image3_1.jpg,A02,A0206,A02061100,14
2944481,국립농업박물관,경기도 수원시 권선구 수인로 154,,31,13,126.9826871564,37.2754797575,20230118154401,http://tong.visitkorea.or.kr/cms/resource/63/2944363_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2944363_image3_1.jpg,A02,A0206,A02060100,14
1956986,국립대구과학관,대구광역시 달성군 테크노대로6길 20 국립대구과학관,,4,3,128.4664457762,35.6862439572,20240529182327,http://tong.visitkorea.or.kr/cms/resource/04/3025604_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3025604_image3_1.jpg,A02,A0206,A02060300,14
2488233,국립대구기상과학관,대구광역시 동구 효동로2길 10 (효목동),,4,4,128.6505242379,35.8790199813,20240530112248,,,A02,A0206,A02060300,14
130132,국립대구박물관,대구광역시 수성구 청호로 321,,4,7,128.6383484648,35.8455790962,20240828132059,http://tong.visitkorea.or.kr/cms/resource/85/3008585_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3008585_image3_1.jpg,A02,A0206,A02060100,14
2813170,국립대한민국임시정부기념관,서울특별시 서대문구 통일로 279-24,,1,14,126.9542701829,37.5760332637,20240620153459,,,A02,A0206,A02060200,14
130500,국립등대박물관,경상북도 포항시 남구 호미곶면 해맞이로150번길 20,,35,23,129.5682601461,36.0778398027,20240827100127,,,A02,A0206,A02060100,14
3352874,국립무형유산원,전북특별자치도 전주시 완산구 서학로 95 (동서학동),,37,12,127.1596636399,35.8099038819,20240823143820,,,A02,A0206,A02060300,14
129721,국립민속국악원,전북특별자치도 남원시 양림길 54,(어현동),37,4,127.3915259291,35.4015986550,20240118104433,http://tong.visitkorea.or.kr/cms/resource/70/1606370_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/1606370_image3_1.jpg,A02,A0206,A02061100,14
2738515,국립민속박물관 파주,경기도 파주시 탄현면 헤이리로 30,,31,27,126.6939296786,37.7867235239,20240521101903,,,A02,A0206,A02060100,14
2654508,국립밀양기상과학관,경상남도 밀양시 밀양대공원로 84,(교동),36,7,128.7606583410,35.5021840039,20230817152415,http://tong.visitkorea.or.kr/cms/resource/94/2654494_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/94/2654494_image2_1.JPG,A02,A0206,A02060300,14
2385666,국립부산과학관,부산광역시 기장군 기장읍 동부산관광6로 59,,6,3,129.2127159794,35.2046146711,20240510134656,,,A02,A0206,A02060300,14
1395604,국립부산국악원,부산광역시 부산진구 국악로 2,(연지동),6,7,129.0542528980,35.1714404510,20231110103525,,,A02,A0206,A02061100,14
130062,국립부여박물관,충청남도 부여군 부여읍 금성로 5,,34,6,126.9189645227,36.2763825813,20230728100953,http://tong.visitkorea.or.kr/cms/resource/26/2366326_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2366326_image3_1.jpg,A02,A0206,A02060100,14
2513889,국립산악박물관,강원특별자치도 속초시 미시령로 3054,,32,5,128.5404766211,38.2025955406,20240820150209,http://tong.visitkorea.or.kr/cms/resource/41/2732841_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2732841_image3_1.jpg,A02,A0206,A02060100,14
852304,국립생물자원관,인천광역시 서구 환경로 42,(경서동),2,7,126.6402462663,37.5688007354,20240612130338,,,A02,A0206,A02060300,14
3097744,국립세계문자박물관,인천광역시 연수구 센트럴로 217 (송도동),,2,8,126.6379568656,37.3947625929,20240208092208,,,A02,A0206,A02060100,14
1896898,국립세종도서관,세종특별자치시 다솜3로 48,(어진동),8,1,127.2683855544,36.4988104520,20240613105746,,,A02,A0206,A02060900,14
130187,국립수목원 산림박물관,경기도 포천시 소흘읍 광릉수목원로 415,,31,29,127.1633932497,37.7540329986,20240611102847,http://tong.visitkorea.or.kr/cms/resource/46/3039046_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/3039046_image3_1.jpg,A02,A0206,A02060100,14
2009775,국립아시아문화전당,광주광역시 동구 문화전당로 38,(광산동),5,3,126.9207267855,35.1476692819,20240510132427,http://tong.visitkorea.or.kr/cms/resource/53/3083353_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/3083353_image3_1.jpg,A02,A0206,A02060300,14
129827,국립안동대학교박물관,경상북도 안동시 경동로 1375,(송천동),35,11,128.7971368516,36.5422529154,20231206114013,http://tong.visitkorea.or.kr/cms/resource/88/1890188_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/1890188_image3_1.jpg,A02,A0206,A02060100,14
2545920,국립어린이과학관,서울특별시 종로구 창경궁로 215,,1,23,126.9970022296,37.5820138910,20230821100035,http://tong.visitkorea.or.kr/cms/resource/12/2545812_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2545812_image3_1.jpg,A02,A0206,A02060300,14
3082317,국립어린이박물관,세종특별자치시 어울누리로 130 (세종동),,8,1,127.2733936821,36.4898532341,20240717215022,http://tong.visitkorea.or.kr/cms/resource/10/3082310_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/3082310_image3_1.jpg,A02,A0206,A02060100,14
130963,국립여성사전시관,경기도 고양시 덕양구 화중로104번길 50,(화정동),31,2,126.8340155763,37.6358019379,20240816135724,,,A02,A0206,A02060300,14
130254,국립익산박물관,전북특별자치도 익산시 금마면 미륵사지로 362,,37,9,127.0286089242,36.0114953122,20240118174312,http://tong.visitkorea.or.kr/cms/resource/26/2703026_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2703026_image3_1.jpg,A02,A0206,A02060100,14
2551424,국립일제강제동원역사관,부산광역시 남구 홍곡로320번길 100,(대연동),6,4,129.0918731368,35.1243241989,20240813103704,,,A02,A0206,A02060300,14
2655877,국립전북기상과학관,전북특별자치도 정읍시 서부산업도로 168-43,,37,13,126.8382458017,35.5638374304,20240118174312,http://tong.visitkorea.or.kr/cms/resource/75/2655875_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/75/2655875_image2_1.JPG,A02,A0206,A02060300,14
129786,국립전주박물관,전북특별자치도 전주시 완산구 쑥고개로 249,,37,12,127.0897200882,35.8013230910,20240725100412,,,A02,A0206,A02060100,14
130461,국립제주박물관,제주특별자치도 제주시 일주동로 17,(건입동),39,4,126.5489122921,33.5134097988,20230717105728,http://tong.visitkorea.or.kr/cms/resource/34/1828834_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/1828834_image3_1.jpg,A02,A0206,A02060100,14
3072658,국립조선왕조실록박물관,강원특별자치도 평창군 진부면 오대산로 176,,32,15,128.6025664984,37.7180835406,20231220100835,,,A02,A0206,A02060100,14
130952,국립조세박물관,세종특별자치시 국세청로 8-14,(나성동),8,1,127.2607310549,36.4852257627,20240307100244,http://tong.visitkorea.or.kr/cms/resource/64/2437964_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2437964_image3_1.jpg,A02,A0206,A02060100,14
129785,국립중앙과학관,대전광역시 유성구 대덕대로 481,(구성동),3,4,127.3751904492,36.3754709184,20240514105434,http://tong.visitkorea.or.kr/cms/resource/36/2646336_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/36/2646336_image2_1.bmp,A02,A0206,A02060300,14
130303,국립중앙도서관,서울특별시 서초구 반포대로 201,(반포동),1,15,127.0028374099,37.4979793138,20240612131615,,,A02,A0206,A02060900,14
129703,국립중앙박물관,서울특별시 용산구 서빙고로 137,,1,21,126.9803331705,37.5239231193,20240311153548,http://tong.visitkorea.or.kr/cms/resource/72/2658572_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2658572_image2_1.jpg,A02,A0206,A02060100,14
1177980,국립중앙박물관 어린이박물관,서울특별시 용산구 서빙고로 137,,1,21,126.9803609412,37.5240675476,20231206140414,http://tong.visitkorea.or.kr/cms/resource/06/1805106_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/1805106_image3_1.jpg,A02,A0206,A02060100,14
130744,국립지도박물관,경기도 수원시 영통구 월드컵로 92,,31,13,127.0549278136,37.2757949000,20231220101007,,,A02,A0206,A02060100,14
129774,국립진주박물관,경상남도 진주시 남강로 626-35,,36,13,128.0768878142,35.1889652253,20231027112841,http://tong.visitkorea.or.kr/cms/resource/81/2653281_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2653281_image3_1.jpg,A02,A0206,A02060100,14
2737317,국립청소년농생명센터,전북특별자치도 김제시 부량면 벽골제로 421,,37,3,126.8510731334,35.7535771949,20240118174312,http://tong.visitkorea.or.kr/cms/resource/90/2737490_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/90/2737490_image2_1.png,A02,A0206,A02061100,14
129779,국립청주박물관,충청북도 청주시 상당구 명암로 143,,33,10,127.5127178664,36.6485420822,20240130120421,,,A02,A0206,A02060100,14
130143,국립청주박물관 어린이박물관,충청북도 청주시 상당구 명암로 143,(명암동),33,10,127.5119706779,36.6497224889,20231115164526,http://tong.visitkorea.or.kr/cms/resource/51/1894451_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1894451_image3_1.jpg,A02,A0206,A02060100,14
130654,국립춘천박물관,강원특별자치도 춘천시 우석로 70,,32,13,127.7538473472,37.8638949767,20240521132558,http://tong.visitkorea.or.kr/cms/resource/97/2739797_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2739797_image3_1.jpg,A02,A0206,A02060100,14
2766538,국립충주기상과학관,충청북도 충주시 번영대로 270-10,(연수동),33,11,127.9487886761,36.9857362806,20230130095618,http://tong.visitkorea.or.kr/cms/resource/63/2767263_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2767263_image2_1.jpg,A02,A0206,A02060300,14
1904335,국립태권도원,전북특별자치도 무주군 설천면 무설로 1482,,37,5,127.7786783080,36.0093532183,20240801155228,http://tong.visitkorea.or.kr/cms/resource/29/1970729_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/1970729_image2_1.jpg,A02,A0206,A02061100,14
2638444,국립태안해양유물전시관,충청남도 태안군 근흥면 신진대교길 94-33,,34,14,126.1514203689,36.6772622281,20230807133129,http://tong.visitkorea.or.kr/cms/resource/44/2639444_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2639444_image2_1.jpg,A02,A0206,A02060300,14
1954333,국립한글박물관,서울특별시 용산구 서빙고로 139,(용산동6가),1,21,126.9804832384,37.5210429011,20230531143934,http://tong.visitkorea.or.kr/cms/resource/22/1954322_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/1954322_image3_1.jpg,A02,A0206,A02060100,14
2706762,국립항공박물관,서울특별시 강서구 하늘길 177,(공항동),1,4,126.8084867985,37.5567773419,20230329160959,http://tong.visitkorea.or.kr/cms/resource/72/2699072_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2699072_image3_1.jpg,A02,A0206,A02060100,14
1825843,국립해양박물관,부산광역시 영도구 해양로301번길 45,,6,14,129.0803198368,35.0785402199,20240514093917,,,A02,A0206,A02060100,14
2014616,국립해양생물자원관,충청남도 서천군 장항읍 장산로101번길 75,,34,8,126.6698297373,36.0172273716,20240214135340,http://tong.visitkorea.or.kr/cms/resource/40/3098140_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/3098140_image3_1.jpg,A02,A0206,A02060300,14
129896,국립해양유산연구소,전라남도 목포시 남농로 136,(용해동),38,8,126.4216879560,34.7918344290,20240530163249,,,A02,A0206,A02060300,14
129764,국립현대미술관 과천,경기도 과천시 광명로 313,,31,3,127.0199016379,37.4309262920,20230912160505,,,A02,A0206,A02060500,14
130173,국립현대미술관 덕수궁,서울특별시 중구 세종대로 99,,1,24,126.9748047119,37.5657876002,20240529094729,,,A02,A0206,A02060500,14
1934593,국립현대미술관 서울,서울특별시 종로구 삼청로 30,(소격동),1,23,126.9800038741,37.5786500878,20240510111544,,,A02,A0206,A02060500,14
2598367,국립현대미술관 청주,충청북도 청주시 청원구 상당로 314,(내덕동),33,10,127.4902363546,36.6555769823,20240823163637,http://tong.visitkorea.or.kr/cms/resource/79/3352579_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/3352579_image3_1.jpg,A02,A0206,A02060500,14
129918,국제갤러리,서울특별시 종로구 삼청로 54,(소격동) (신관 삼청로 48-10),1,23,126.9805259904,37.5807193013,20231208110656,http://tong.visitkorea.or.kr/cms/resource/43/1570643_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/1570643_image3_1.jpg,A02,A0206,A02060500,14
3080613,국제아트홀,서울특별시 강남구 압구정로 162 (신사동),,1,1,127.0274815858,37.5263514611,20240111180425,http://tong.visitkorea.or.kr/cms/resource/04/3080604_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/04/3080604_image3_1.JPG,A02,A0206,A02060600,14
798017,국제현대미술관,강원특별자치도 영월군 영월읍 삼옥길 31,,32,8,128.5068876548,37.2084044293,20231115160322,http://tong.visitkorea.or.kr/cms/resource/27/765427_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/765427_image3_1.jpg,A02,A0206,A02060500,14
130098,국조전(칠곡),경상북도 칠곡군 왜관읍 석전로15길 20,,35,22,128.4151525997,36.0051096867,20231209133043,http://tong.visitkorea.or.kr/cms/resource/92/1968392_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1968392_image3_1.jpg,A02,A0206,A02060300,14
130746,국채보상운동기념도서관,대구광역시 중구 공평로10길 25 대구광역시립중앙도서관,,4,8,128.6017371619,35.8684841619,20231025101248,http://tong.visitkorea.or.kr/cms/resource/78/1888978_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1888978_image3_1.jpg,A02,A0206,A02060900,14
2764516,국토발전전시관,서울특별시 중구 정동길 18,(정동),1,24,126.9701134429,37.5668679459,20240620152754,,,A02,A0206,A02060300,14
3080058,국회박물관,서울특별시 영등포구 의사당대로 1 (여의도동),,1,20,126.9166304856,37.5294241180,20240110144159,,,A02,A0206,A02060100,14
3080293,국회부산도서관,부산광역시 강서구 명지국제1로 161 (명지동),,6,1,128.9044233450,35.1035508545,20240110174323,,,A02,A0206,A02060900,14
130905,군립 청송야송미술관,경상북도 청송군 진보면 경동로 5162,,35,21,129.1191982723,36.5058715135,20231122174624,,,A02,A0206,A02060500,14
1684836,군산근대역사박물관,전북특별자치도 군산시 해망로 240 군산근대역사박물관,,37,2,126.7119655377,35.9908644357,20240604135234,http://tong.visitkorea.or.kr/cms/resource/14/3304814_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/3304814_image3_1.jpg,A02,A0206,A02060100,14
129977,군산문화원,전북특별자치도 군산시 대학로 330,(나운동),37,2,126.6934067562,35.9649781853,20240118110915,http://tong.visitkorea.or.kr/cms/resource/46/1976146_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1976146_image3_1.jpg,A02,A0206,A02060700,14
2605928,군산평화박물관,전북특별자치도 군산시 동국사길 3,(월명동),37,2,126.7084327032,35.9838290675,20240118174312,http://tong.visitkorea.or.kr/cms/resource/97/2364697_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2364697_image2_1.jpg,A02,A0206,A02060500,14
130013,군위문화원,대구광역시 군위군 동서2길 35 군위생활문화센타,,4,9,128.5675660557,36.2330643841,20230712142706,,,A02,A0206,A02060700,14
130104,군포문화원,경기도 군포시 한세로56번길 12,(당정동),31,7,126.9548682338,37.3472320578,20230726110206,http://tong.visitkorea.or.kr/cms/resource/09/2358209_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/09/2358209_image2_1.JPG,A02,A0206,A02060700,14
3043788,궁산 땅굴 역사전시관,서울특별시 강서구 양천로49길 106 (마곡동),,1,4,126.8383808453,37.5727204654,20231122155340,http://tong.visitkorea.or.kr/cms/resource/39/3045139_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/3045139_image3_1.jpg,A02,A0206,A02060300,14
705052,귀족호도박물관,전라남도 장흥군 장흥읍 남부관광로 56-90,,38,20,126.9190969690,34.6750057964,20240820110712,http://tong.visitkorea.or.kr/cms/resource/74/693174_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/693174_image3_1.jpg,A02,A0206,A02060100,14
3090707,규남박물관,전라남도 화순군 이서면 백아로 3109,,38,24,127.0799247775,35.1101984314,20240731072412,http://tong.visitkorea.or.kr/cms/resource/92/3090692_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3090692_image3_1.jpg,A02,A0206,A02060100,14
3081169,그라운드시소 명동,서울특별시 중구 남대문로 73 (남대문로2가),9층,1,24,126.9816707967,37.5642573461,20240115103938,http://tong.visitkorea.or.kr/cms/resource/68/3081168_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/68/3081168_image3_1.JPG,A02,A0206,A02060300,14
2717347,그라운드시소 서촌,서울특별시 종로구 자하문로6길 18-8,(통의동),1,23,126.9729212077,37.5778972701,20240308145726,,,A02,A0206,A02060300,14
2852156,그라운드시소 성수,서울특별시 성동구 아차산로17길 49 생각공장데시앙플렉스,지하 1층,1,16,127.0652942291,37.5468219852,20240522141348,http://tong.visitkorea.or.kr/cms/resource/58/2849758_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2849758_image3_1.jpg,A02,A0206,A02060300,14
1556005,그리스신화박물관,제주특별자치도 제주시 한림읍 광산로 942,,39,4,126.3576659720,33.3481028325,20240524150847,http://tong.visitkorea.or.kr/cms/resource/71/3053171_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/3053171_image3_1.jpg,A02,A0206,A02060100,14
2778062,그림책미술관,전북특별자치도 완주군 삼례읍 삼례역로 48-1,,37,8,127.0679164588,35.9082577621,20240118174312,http://tong.visitkorea.or.kr/cms/resource/33/2794333_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2794333_image2_1.jpg,A02,A0206,A02060500,14
129724,극단 대학로극장,서울특별시 종로구 대학로 60,,1,23,127.0025463239,37.5765368491,20240823134245,http://tong.visitkorea.or.kr/cms/resource/00/696700_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/696700_image3_1.jpg,A02,A0206,A02060600,14
2366217,근대문화체험관 계산예가,대구광역시 중구 서성로 6-1,(계산동2가),4,8,128.5878634206,35.8671840532,20230802211227,http://tong.visitkorea.or.kr/cms/resource/78/2366178_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2366178_image2_1.jpg,A02,A0206,A02060300,14
2535347,근현대사기념관,서울특별시 강북구 4.19로 114 근현대사기념관,,1,3,127.0028443946,37.6434957358,20230410134542,http://tong.visitkorea.or.kr/cms/resource/23/2535323_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2535323_image2_1.jpg,A02,A0206,A02060200,14
2710596,근화동396청년창업공간,강원특별자치도 춘천시 중앙로 186,(근화동),32,13,127.7145756095,37.8743985775,20240821170102,http://tong.visitkorea.or.kr/cms/resource/18/3351718_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3351718_image3_1.jpg,A02,A0203,A02030400,14
3304212,글래드스톤 갤러리,서울특별시 강남구 삼성로 760 (청담동),,1,1,127.0484408888,37.5228189148,20240717215830,http://tong.visitkorea.or.kr/cms/resource/00/3304200_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3304200_image3_1.jpg,A02,A0206,A02060500,14
3080186,글로빌아트홀,부산광역시 동래구 사직북로48번길 162 (온천동),,6,6,129.0643649732,35.2054979331,20240110160544,,,A02,A0206,A02060600,14
